,PINCP
97451,False
97452,True
97453,False
97454,True
97455,True
97456,False
97457,False
97458,True
97459,True
97460,True
97461,True
97462,True
97463,False
97464,True
97465,False
97466,True
97467,True
97468,False
97469,True
97470,True
97471,False
97472,False
97473,False
97474,False
97475,False
97476,False
97477,False
97478,True
97479,False
97480,False
97481,True
97482,False
97483,False
97484,False
97485,False
97486,False
97487,True
97488,True
97489,True
97490,True
97491,True
97492,False
97493,True
97494,True
97495,False
97496,False
97497,True
97498,False
97499,True
97500,False
97501,True
97502,False
97503,False
97504,True
97505,False
97506,False
97507,False
97508,False
97509,False
97510,False
97511,False
97512,True
97513,False
97514,False
97515,True
97516,True
97517,False
97518,True
97519,False
97520,True
97521,True
97522,False
97523,True
97524,False
97525,True
97526,False
97527,False
97528,False
97529,False
97530,True
97531,True
97532,False
97533,False
97534,False
97535,True
97536,False
97537,True
97538,False
97539,True
97540,False
97541,False
97542,False
97543,False
97544,True
97545,False
97546,True
97547,False
97548,False
97549,False
97550,True
97551,False
97552,False
97553,False
97554,True
97555,False
97556,True
97557,True
97558,True
97559,True
97560,True
97561,True
97562,True
97563,True
97564,False
97565,True
97566,False
97567,False
97568,False
97569,False
97570,False
97571,False
97572,False
97573,True
97574,True
97575,False
97576,False
97577,True
97578,False
97579,False
97580,True
97581,False
97582,False
97583,True
97584,True
97585,True
97586,False
97587,False
97588,False
97589,False
97590,False
97591,False
97592,True
97593,False
97594,False
97595,False
97596,False
97597,False
97598,False
97599,False
97600,False
97601,True
97602,True
97603,True
97604,False
97605,True
97606,False
97607,True
97608,False
97609,False
97610,True
97611,True
97612,False
97613,False
97614,True
97615,False
97616,False
97617,True
97618,False
97619,True
97620,False
97621,False
97622,False
97623,False
97624,False
97625,False
97626,False
97627,False
97628,False
97629,False
97630,True
97631,False
97632,False
97633,False
97634,True
97635,True
97636,False
97637,False
97638,False
97639,True
97640,False
97641,False
97642,False
97643,False
97644,True
97645,True
97646,False
97647,False
97648,True
97649,False
97650,True
97651,False
97652,False
97653,False
97654,True
97655,True
97656,True
97657,False
97658,False
97659,False
97660,False
97661,True
97662,True
97663,False
97664,True
97665,False
97666,False
97667,False
97668,False
97669,True
97670,False
97671,False
97672,True
97673,False
97674,False
97675,False
97676,False
97677,False
97678,False
97679,False
97680,False
97681,False
97682,True
97683,False
97684,False
97685,False
97686,False
97687,True
97688,False
97689,False
97690,True
97691,False
97692,False
97693,True
97694,False
97695,True
97696,False
97697,False
97698,False
97699,True
97700,False
97701,True
97702,True
97703,True
97704,True
97705,False
97706,True
97707,False
97708,False
97709,False
97710,False
97711,True
97712,True
97713,False
97714,False
97715,True
97716,True
97717,True
97718,False
97719,True
97720,False
97721,False
97722,False
97723,False
97724,False
97725,True
97726,False
97727,False
97728,False
97729,False
97730,True
97731,False
97732,False
97733,False
97734,False
97735,False
97736,False
97737,False
97738,False
97739,True
97740,True
97741,False
97742,True
97743,False
97744,False
97745,False
97746,False
97747,False
97748,True
97749,False
97750,False
97751,True
97752,True
97753,False
97754,False
97755,False
97756,False
97757,True
97758,True
97759,True
97760,False
97761,False
97762,True
97763,True
97764,False
97765,False
97766,True
97767,False
97768,False
97769,False
97770,False
97771,False
97772,False
97773,True
97774,False
97775,False
97776,False
97777,True
97778,True
97779,False
97780,False
97781,True
97782,False
97783,False
97784,False
97785,False
97786,True
97787,False
97788,True
97789,False
97790,True
97791,False
97792,False
97793,True
97794,False
97795,True
97796,True
97797,True
97798,True
97799,False
97800,False
97801,False
97802,True
97803,False
97804,False
97805,True
97806,False
97807,True
97808,False
97809,True
97810,False
97811,True
97812,True
97813,False
97814,False
97815,True
97816,True
97817,False
97818,False
97819,False
97820,False
97821,False
97822,False
97823,False
97824,False
97825,False
97826,True
97827,True
97828,False
97829,False
97830,False
97831,False
97832,False
97833,True
97834,True
97835,False
97836,True
97837,True
97838,True
97839,False
97840,False
97841,False
97842,False
97843,False
97844,False
97845,True
97846,True
97847,False
97848,False
97849,False
97850,False
97851,True
97852,False
97853,True
97854,False
97855,True
97856,False
97857,True
97858,False
97859,True
97860,True
97861,False
97862,False
97863,True
97864,True
97865,False
97866,True
97867,False
97868,False
97869,False
97870,False
97871,True
97872,False
97873,False
97874,False
97875,False
97876,False
97877,False
97878,True
97879,False
97880,False
97881,False
97882,False
97883,False
97884,False
97885,False
97886,True
97887,True
97888,False
97889,False
97890,False
97891,False
97892,True
97893,False
97894,True
97895,False
97896,False
97897,False
97898,False
97899,False
97900,False
97901,True
97902,True
97903,False
97904,True
97905,False
97906,False
97907,False
97908,True
97909,True
97910,True
97911,False
97912,False
97913,True
97914,False
97915,True
97916,True
97917,True
97918,False
97919,False
97920,True
97921,True
97922,False
97923,False
97924,False
97925,True
97926,True
97927,False
97928,False
97929,True
97930,True
97931,False
97932,True
97933,False
97934,False
97935,False
97936,False
97937,False
97938,False
97939,True
97940,True
97941,False
97942,True
97943,False
97944,False
97945,False
97946,True
97947,False
97948,False
97949,True
97950,True
97951,False
97952,False
97953,False
97954,True
97955,False
97956,False
97957,True
97958,False
97959,True
97960,False
97961,True
97962,True
97963,False
97964,False
97965,True
97966,False
97967,False
97968,False
97969,False
97970,False
97971,False
97972,False
97973,False
97974,False
97975,False
97976,False
97977,True
97978,True
97979,False
97980,False
97981,False
97982,False
97983,True
97984,False
97985,False
97986,False
97987,False
97988,True
97989,False
97990,False
97991,True
97992,True
97993,False
97994,False
97995,False
97996,False
97997,True
97998,True
97999,False
98000,False
98001,False
98002,False
98003,False
98004,False
98005,False
98006,False
98007,False
98008,False
98009,False
98010,False
98011,False
98012,False
98013,True
98014,False
98015,True
98016,False
98017,True
98018,True
98019,False
98020,False
98021,False
98022,True
98023,False
98024,False
98025,False
98026,True
98027,False
98028,False
98029,False
98030,False
98031,False
98032,True
98033,True
98034,False
98035,False
98036,False
98037,True
98038,False
98039,False
98040,False
98041,False
98042,False
98043,False
98044,False
98045,False
98046,False
98047,False
98048,False
98049,False
98050,False
98051,True
98052,False
98053,True
98054,False
98055,False
98056,False
98057,False
98058,False
98059,False
98060,False
98061,True
98062,True
98063,True
98064,False
98065,False
98066,False
98067,False
98068,False
98069,False
98070,True
98071,False
98072,False
98073,True
98074,True
98075,True
98076,True
98077,False
98078,True
98079,True
98080,False
98081,False
98082,False
98083,True
98084,False
98085,True
98086,False
98087,True
98088,True
98089,False
98090,False
98091,True
98092,False
98093,False
98094,True
98095,False
98096,False
98097,True
98098,False
98099,True
98100,False
98101,False
98102,False
98103,False
98104,False
98105,False
98106,True
98107,True
98108,False
98109,False
98110,True
98111,True
98112,True
98113,False
98114,False
98115,True
98116,False
98117,True
98118,True
98119,False
98120,True
98121,True
98122,True
98123,False
98124,True
98125,False
98126,True
98127,False
98128,True
98129,False
98130,False
98131,False
98132,False
98133,False
98134,True
98135,True
98136,True
98137,False
98138,True
98139,False
98140,False
98141,False
98142,True
98143,True
98144,True
98145,True
98146,False
98147,False
98148,True
98149,False
98150,False
98151,True
98152,False
98153,False
98154,True
98155,False
98156,False
98157,False
98158,False
98159,False
98160,True
98161,True
98162,False
98163,False
98164,False
98165,False
98166,False
98167,False
98168,False
98169,False
98170,False
98171,False
98172,False
98173,False
98174,False
98175,True
98176,False
98177,True
98178,False
98179,False
98180,True
98181,True
98182,True
98183,True
98184,False
98185,False
98186,False
98187,True
98188,True
98189,True
98190,False
98191,True
98192,False
98193,False
98194,False
98195,False
98196,True
98197,True
98198,False
98199,False
98200,True
98201,True
98202,False
98203,False
98204,False
98205,False
98206,True
98207,True
98208,False
98209,True
98210,True
98211,True
98212,False
98213,True
98214,False
98215,False
98216,True
98217,True
98218,True
98219,False
98220,False
98221,False
98222,False
98223,False
98224,True
98225,False
98226,False
98227,False
98228,False
98229,True
98230,False
98231,False
98232,True
98233,True
98234,False
98235,False
98236,False
98237,False
98238,False
98239,True
98240,False
98241,True
98242,True
98243,False
98244,False
98245,False
98246,False
98247,False
98248,False
98249,False
98250,False
98251,True
98252,True
98253,True
98254,False
98255,False
98256,False
98257,True
98258,False
98259,False
98260,False
98261,True
98262,True
98263,False
98264,True
98265,False
98266,True
98267,False
98268,False
98269,True
98270,False
98271,True
98272,False
98273,False
98274,True
98275,True
98276,False
98277,False
98278,True
98279,False
98280,False
98281,True
98282,False
98283,True
98284,False
98285,True
98286,True
98287,False
98288,False
98289,False
98290,False
98291,False
98292,False
98293,False
98294,False
98295,True
98296,True
98297,False
98298,True
98299,True
98300,False
98301,True
98302,True
98303,True
98304,False
98305,False
98306,False
98307,False
98308,False
98309,False
98310,False
98311,False
98312,False
98313,True
98314,False
98315,True
98316,False
98317,True
98318,True
98319,False
98320,False
98321,False
98322,False
98323,True
98324,True
98325,False
98326,False
98327,False
98328,False
98329,True
98330,False
98331,False
98332,True
98333,True
98334,True
98335,True
98336,True
98337,False
98338,False
98339,False
98340,False
98341,True
98342,True
98343,True
98344,False
98345,False
98346,False
98347,False
98348,True
98349,True
98350,False
98351,False
98352,True
98353,False
98354,False
98355,False
98356,True
98357,False
98358,False
98359,False
98360,False
98361,False
98362,False
98363,True
98364,False
98365,True
98366,False
98367,False
98368,False
98369,True
98370,False
98371,False
98372,False
98373,True
98374,True
98375,False
98376,True
98377,False
98378,False
98379,False
98380,True
98381,False
98382,True
98383,False
98384,True
98385,True
98386,False
98387,True
98388,False
98389,True
98390,False
98391,False
98392,False
98393,False
98394,False
98395,False
98396,True
98397,False
98398,True
98399,False
98400,False
98401,True
98402,False
98403,True
98404,False
98405,True
98406,True
98407,False
98408,False
98409,True
98410,False
98411,False
98412,False
98413,False
98414,False
98415,False
98416,False
98417,False
98418,True
98419,False
98420,True
98421,False
98422,True
98423,True
98424,False
98425,True
98426,False
98427,True
98428,False
98429,False
98430,False
98431,False
98432,False
98433,False
98434,True
98435,False
98436,False
98437,False
98438,False
98439,False
98440,False
98441,True
98442,True
98443,True
98444,True
98445,True
98446,True
98447,True
98448,False
98449,False
98450,False
98451,False
98452,False
98453,False
98454,False
98455,True
98456,True
98457,False
98458,False
98459,True
98460,False
98461,True
98462,True
98463,True
98464,True
98465,False
98466,True
98467,True
98468,True
98469,False
98470,True
98471,True
98472,False
98473,False
98474,False
98475,False
98476,False
98477,False
98478,False
98479,False
98480,False
98481,False
98482,True
98483,False
98484,False
98485,False
98486,False
98487,False
98488,False
98489,False
98490,False
98491,True
98492,False
98493,False
98494,True
98495,False
98496,True
98497,False
98498,False
98499,False
98500,True
98501,False
98502,False
98503,False
98504,False
98505,False
98506,False
98507,False
98508,False
98509,False
98510,False
98511,True
98512,False
98513,False
98514,True
98515,False
98516,False
98517,True
98518,False
